id,type,latitude,longitude,date,killedOrWounded,droneCount,killed,wounded,casualtyKnown,titleEN,titleFR,descriptionEN,descriptionFR,sources,imageUrl,imageCaptionEN,imageCaptionFR,videoUrl,videoCaption,department,commune,sectionCommunale,locality,identifiant
180,incident,18.54731369,-72.34347534,2026-01-10,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,PNH officers launched at least a explosive drone against members of GCO of Gran Ravin.,Des membres de la PNH ont lancé au moins un drone explosif contre des membres du GCO de Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:6c021369
181,incident,18.54997063,-72.33616638,2026-01-12,0,10,0,0,FALSE,10 explosive drones in Bel Air,10 drones explosifs à Bel Air,PNH officers used at least 10 explosive drones during an operation ciblant the members of GCO à Bel-Air.,Des agents de la PNH ont utilisé au moins 10 drones explosifs lors d’une opération ciblant les membres du GCO à Bel-Air.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bel Air,hti:376bda20
182,incident,18.53861237,-72.34758759,2026-01-12,0,4,0,0,FALSE,4 explosive drones in Morne à Tuf,4 drones explosifs à Morne à Tuf,PNH officers deployed at least four explosive drones against members of GCO 5 Segonn and Gran Ravin during an operation.,Des agents de la PNH ont déployé au moins quatre drones explosifs contre les membres du GCO 5 Segonn et Gran Ravin lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:56265b75
183,incident,18.55067635,-72.33673096,2026-01-14,49,3,0,49,TRUE,49 wounded in Bel Air,49 blessés à Bel Air,"Officers from various specialised PNH units launched at least three explosive-laden drones against the GCO base of Bel-Air, provoquant the destruction of plusieurs habitations. At least 49 personnes are woundedes.","Des agents de différentes unités spécialisées de la PNH ont lancé au moins trois drones à charge explosive contre la base du GCO de Bel-Air, provoquant la destruction de plusieurs habitations. Au moins 49 personnes sont blessées.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bel Air,hti:4b9a578a
184,incident,18.53581047,-72.33976746,2026-01-15,0,2,0,0,FALSE,2 explosive drones in Centre-Ville,2 drones explosifs à Centre-Ville,PNH units deployed at least two explosive drones against members of the GCO groups of Gran Ravin.,Des unités de la PNH ont déployé au moins deux drones explosifs contre les membres des GCO de Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:90e9030e
185,incident,18.54319382,-72.34487915,2026-01-15,0,1,0,0,FALSE,1 explosive drone in Bas Peu De Choses,1 drone explosif à Bas Peu De Choses,PNH units used at least a explosive drone to target of the members of GCO of Gran Ravin.,Des unités de la PNH ont utilisé au moins un drone explosif pour cibler des membres du GCO de Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:ac38a148
186,incident,18.53858376,-72.35452271,2026-01-17,0,1,0,0,FALSE,1 explosive drone in Village de Dieu,1 drone explosif à Village de Dieu,Officers from a specialised PNH unit deployed at least a explosive drone towards members of GCO 5 Segonn.,Des agents d'une unité spécialisée de la PNH ont déployé au moins un drone explosif en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:2343bf9c
187,incident,18.53396225,-72.32727814,2026-01-17,0,1,0,0,FALSE,1 explosive drone in Pacot,1 drone explosif à Pacot,PNH officers launched at least a explosive drone visant the members of GCO Gran Ravin.,Des agents de la PNH ont lancé au moins un drone explosif visant les membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:d7dfb236
188,incident,18.53580475,-72.33976746,2026-01-18,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,PNH officers deployed at least a explosive drone visant of the members of GCO 5 Segonn during an operation.,Des agents de la PNH ont déployé au moins un drone explosif visant des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:66c9cf19
189,incident,18.53569794,-72.33946991,2026-01-18,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,"PNH officers launched at least a explosive drone against members of GCO 5 Segonn, during an operation aimed at dislodging them of plusieurs habitations abandonnées.","Des agents de la PNH ont lancé au moins un drone explosif contre des membres du GCO 5 Segonn, au cours d’une opération visant à les déloger de plusieurs habitations abandonnées.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:8296994a
190,incident,18.53167152,-72.33322906,2026-01-19,0,1,0,0,FALSE,1 explosive drone in Pacot,1 drone explosif à Pacot,PNH officers launched at least a explosive drone against members of GCO Gran Ravin during an intervention.,Des agents de la PNH ont lancé au moins un drone explosif contre des membres du GCO Gran Ravin lors d'une intervention.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:15dd3952
191,incident,18.53377533,-72.33979797,2026-01-19,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers deployed at least a explosive drone against members of GCO Gran Ravin during an operation.,Des agents de la PNH ont déployé au moins un drone explosif contre des membres du GCO Gran Ravin lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:d426dd33
192,incident,18.53154755,-72.33726501,2026-01-22,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers deployed a explosive drone against members of GCO 5 Segonn during an operation.,Des agents de la PNH ont déployé un drone explosif contre des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:18bdf8b3
193,incident,18.53574562,-72.33963013,2026-01-23,0,5,0,0,FALSE,5 explosive drones in Morne à Tuf,5 drones explosifs à Morne à Tuf,PNH officers used at least five explosive drones during an operation against members of GCO 5 Segonn.,Des agents de la PNH ont utilisé au moins cinq drones explosifs au cours d’une opération contre les membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:66e56d0a
194,incident,18.54841995,-72.34177399,2026-01-24,0,6,0,0,FALSE,6 explosive drones in Centre-Ville,6 drones explosifs à Centre-Ville,"Specialised PNH officers mené a opération targeted against the GCO of Gran Ravin. During this operation, ils have used at least six explosive drones.","Des agents spécialisés de la PNH ont mené une opération ciblée contre le GCO de Gran Ravin. Lors de cette opération, ils ont fait usage d’au moins six drones explosifs.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:7cbdb79e
195,incident,18.53580475,-72.33976746,2026-01-26,0,2,0,0,FALSE,2 explosive drones in Morne à Tuf,2 drones explosifs à Morne à Tuf,Specialised PNH units launched an offensive and deployed at least two explosive drones ciblant of the members of GCO of 5 Segonn.,Des unités spécialisées de la PNH ont lancé une offensive et déployé au moins deux drones explosifs ciblant des membres du GCO de 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:a5b1bdb6
196,incident,18.54212761,-72.34525299,2026-01-26,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,"PNH officers deployed at least a explosive drone during of leurs offensives against members of GCO 5 Segonn, holed up in homes.","Des agents de la PNH ont déployé au moins un drone explosif lors de leurs offensives contre les membres du GCO 5 Segonn, retranchés dans des habitations.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:b0d7faa1
197,incident,18.54997063,-72.33616638,2026-01-29,0,2,0,0,FALSE,2 explosive drones in Bel Air,2 drones explosifs à Bel Air,PNH officers deployed at least two explosive drones during an operation ciblant the members of GCO Bel‑Air and of Krache Dife.,Des agents de la PNH ont déployé au moins deux drones explosifs au cours d’une opération ciblant les membres du GCO Bel‑Air et de Krache Dife.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bel Air,hti:bcd39d6e
198,incident,18.53123665,-72.34975433,2026-01-31,0,1,0,0,FALSE,1 explosive drone in 2ème Avenue Bolosse,1 drone explosif à 2ème Avenue Bolosse,PNH officers deployed at least a explosive drone against members of GCO Gran Ravin.,Des agents de la PNH ont déployé au moins un drone explosif contre des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,2ème Avenue Bolosse,hti:080da732
199,incident,18.56218529,-72.28340912,2026-01-31,0,1,0,0,FALSE,1 explosive drone in Carrefour Feuilles,1 drone explosif à Carrefour Feuilles,Specialised PNH units launched at least a explosive drone toward members of GCO Gran Ravin.,Des unités spécialisées de la PNH ont lancé au moins un drone explosif en direction de membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Carrefour Feuilles,hti:0ccc09e0
200,incident,18.54015923,-72.3460083,2026-02-04,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers launched at least a explosive drone ciblant of the members of GCO 5 Segonn.,Des agents de la PNH ont lancé au moins un drone explosif ciblant des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:6282a5db
201,incident,18.53100586,-72.32395172,2026-02-04,0,1,0,0,FALSE,1 explosive drone in Turgeau,1 drone explosif à Turgeau,PNH officers launched at least a explosive drone during an operation targeted against members of the GCO groups Gran Ravin.,Des agents de la PNH ont lancé au moins un drone explosif au cours d’une opération ciblée contre les membres des GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Turgeau,hti:c402c089
202,incident,18.53546524,-72.33055878,2026-02-05,0,3,0,0,FALSE,3 explosive drones in Pacot,3 drones explosifs à Pacot,PNH officers deployed at least three explosive drones against members of GCO Gran Ravin during an intervention.,Des agents de la PNH ont déployé au moins trois drones explosifs contre des membres du GCO Gran Ravin lors d’une intervention.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:0366dff5
203,incident,18.52804947,-72.35027313,2026-02-05,0,1,0,0,FALSE,1 explosive drone in 2ème Avenue Bolosse,1 drone explosif à 2ème Avenue Bolosse,PNH officers launched at least a explosive drone towards members of GCO Gran Ravin.,Des agents de la PNH ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,2ème Avenue Bolosse,hti:26996d28
204,incident,18.52641106,-72.35604095,2026-02-08,0,1,0,0,FALSE,1 explosive drone in Martissant,1 drone explosif à Martissant,"PNH officers deployed at least a explosive drone toward the GCO base 5 segonn, as part of an operation.","Des agents de la PNH ont déployé au moins un drone explosif en direction de la base du GCO 5 segonn, dans le cadre d’une opération.",,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:5396b7cd
205,incident,18.53055382,-72.35027313,2026-02-08,0,1,0,0,FALSE,1 explosive drone in Bolosse,1 drone explosif à Bolosse,PNH officers launched at least a explosive drone towards members of GCO Gran Ravin.,Des agents de la PNH ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bolosse,hti:88a6ce90
206,incident,18.53070831,-72.36125946,2026-02-09,2,2,2,0,TRUE,2 killed in Martissant,2 tués à Martissant,PNH officers deployed at least two explosive drones against members of GCO Gran Ravin. The explosion killed at least two personnes.,Des agents de la PNH ont déployé au moins deux drones explosifs contre des membres du GCO Gran Ravin. L’explosion a causé la mort d’au moins deux personnes.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:28140137
207,incident,18.53037071,-72.34946442,2026-02-14,0,1,0,0,FALSE,1 explosive drone in Bolosse,1 drone explosif à Bolosse,PNH officers launched at least a explosive drone against members of GCO Grand Ravin.,Des agents de la PNH ont lancé au moins un drone explosif contre des membres du GCO Grand Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Bolosse,hti:f8e30977
208,incident,18.55056763,-72.33668518,2026-02-14,0,1,0,0,FALSE,1 explosive drone in Bel Air,1 drone explosif à Bel Air,PNH officers launched at least a explosive drone towards members of GCO Bel-Air.,Des agents de la PNH ont lancé au moins un drone explosif en direction des membres du GCO Bel-Air.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bel Air,hti:fadc97d9
209,incident,18.53581238,-72.33950806,2026-02-15,0,2,0,0,FALSE,2 explosive drones in Morne à Tuf,2 drones explosifs à Morne à Tuf,PNH officers deployed at least two explosive drones against GCO positions 5 Segonn.,Des agents de la PNH ont déployé au moins deux drones explosifs contre les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:8cb58876
210,incident,18.53387642,-72.34018707,2026-02-17,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,Members of the security forces launched at least a explosive drone against positions of the members of GCO Gran Ravin.,Des membres des forces de l'ordre ont lancé au moins un drone explosif contre des positions des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:2e94d018
211,incident,18.52924156,-72.32738495,2026-02-17,0,1,0,0,FALSE,1 explosive drone in Pacot,1 drone explosif à Pacot,Members of the security forces launched at least a explosive drone against positions of the members of GCO Gran Ravin.,Des membres des forces de l'ordre ont lancé au moins un drone explosif contre des positions des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:691fdfaa
212,incident,18.52736855,-72.35704803,2026-02-18,0,4,0,0,FALSE,4 explosive drones in Martissant,4 drones explosifs à Martissant,PNH officers deployed at least 4 explosive drones against members of GCO Gran Ravin.,Des agents de la PNH ont déployé au moins 4 drones explosifs contre des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:1ac41e30
213,incident,18.53722954,-72.35466003,2026-02-18,0,1,0,0,FALSE,1 explosive drone in Village de Dieu,1 drone explosif à Village de Dieu,PNH officers launched at least a explosive drone against members of GCO 5 Segonn.,Des agents de la PNH ont lancé au moins un drone explosif contre des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:84899ca1
214,incident,18.53206825,-72.34104919,2026-02-19,0,1,0,0,FALSE,1 explosive drone in Bas Peu De Choses,1 drone explosif à Bas Peu De Choses,"PNH officers deployed at least a explosive drone against members of GCO Gran Ravin, who étaient holed up in abandoned homes.","Des agents de la PNH ont déployé au moins un drone explosif contre les membres du GCO Gran Ravin, qui étaient retranchés dans des habitations abandonnées.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:597f8d6b
215,incident,18.53596306,-72.33979797,2026-02-20,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers launched at least a explosive drone against members of GCO 5 Segonn.,Des agents de PNH ont lancé au moins un drone explosif contre des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:34dcc841
216,incident,18.53722954,-72.35466003,2026-02-20,0,1,0,0,FALSE,1 explosive drone in Village de Dieu,1 drone explosif à Village de Dieu,PNH officers launched at least a explosive drone ciblant of the members of GCO 5 Segonn.,Des agents de la PNH ont lancé au moins un drone explosif ciblant des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:50e6da5b
217,incident,18.53598404,-72.33984375,2026-02-21,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers deployed at least a explosive drone as part of an operation ciblant of the members of GCO 5 Segonn.,Des agents de la PNH ont déployé au moins un drone explosif dans le cadre d’une opération ciblant des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:58088be5
218,incident,18.4478035,-72.3066864,2026-02-21,16,4,16,0,TRUE,16 killed in Godet,16 tués à Godet,PNH officers used quatres explosive drones during an operation. At least sixteen members of GCO 5 Segonn were killed. Of the houses were completely destroyed.,Des agents de la PNH ont fait usage de quatres drones explosifs lors d'une opération. Au moins seize membres du GCO 5 Segonn ont été tué. Des maisons ont été totalement détruites.,,,,,,,Ouest,Kenscoff,3e Section Sourcailles,Godet,hti:83a23e0c
219,incident,18.57754326,-72.22962189,2026-02-27,0,4,0,0,FALSE,4 explosive drones in Croix-des-Bouquets,4 drones explosifs à Croix-des-Bouquets,"PNH officers launched at least 4 explosive drones against members of GCO 400 Mawozo, during an operation.","Des agents de la PNH ont lancé au moins 4 drones explosifs contre les membres du GCO 400 Mawozo, lors d'une opération.",,,,,,,Ouest,Croix-Des-Bouquets,2e Section des Varreux,Croix-des-Bouquets,hti:a8a87737
220,incident,18.52736855,-72.35704803,2026-03-01,0,4,0,0,FALSE,4 explosive drones in Martissant,4 drones explosifs à Martissant,PNH officers launched at least four explosive drones against members of GCO Gran Ravin.,Des agents de la PNH ont lancé au moins quatre drones explosifs contre les membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:1cffa97b
221,incident,18.52700233,-72.37408447,2026-03-01,0,4,0,0,FALSE,4 explosive drones in Fontamara,4 drones explosifs à Fontamara,PNH officers deployed at least four explosive drones toward of the members of GCO Tibwa.,Des agents de la PNH ont déployé au moins quatre drones explosifs en direction des membres du GCO Tibwa.,,,,,,,Ouest,Carrefour,9e Section Bizoton,Fontamara,hti:8635cdf3
222,incident,18.53884506,-72.34600067,2026-03-01,0,2,0,0,FALSE,2 explosive drones in Morne à Tuf,2 drones explosifs à Morne à Tuf,PNH officers deployed at least two explosive drones toward of the members of GCO 5 Segonn.,Des agents de la PNH ont déployé au moins deux drones explosifs en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:c6503375
223,incident,18.53445435,-72.34236145,2026-03-01,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers launched at least a explosive drone against members of GCO 5 Segonn.,Des agents de la PNH ont lancé au moins un drone explosif contre des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:da75c14c
224,incident,18.53722954,-72.35466003,2026-03-01,0,3,0,0,FALSE,3 explosive drones in Village de Dieu,3 drones explosifs à Village de Dieu,PNH officers deployed at least three explosive drones against the GCO base 5 Segonn.,Des agents de la PNH ont déployé au moins trois drones explosifs contre la base du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:f89cda40
225,incident,18.53632164,-72.34655762,2026-03-02,0,2,0,0,FALSE,2 explosive drones in Morne à Tuf,2 drones explosifs à Morne à Tuf,PNH officers launched at least two explosive drones against members of GCO 5 Segonn and Grand Ravin.,Des agents de la PNH ont lancé au moins deux drones explosifs contre les membres du GCO 5 Segonn et Grand Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:50427357
226,incident,18.53722954,-72.35466003,2026-03-02,0,5,0,0,FALSE,5 explosive drones in Village de Dieu,5 drones explosifs à Village de Dieu,"PNH officers deployed at least five explosive drones, ciblant the members of GCO 5 Segonn.","Des agents de la PNH ont déployé au moins cinq drones explosifs, ciblant les membres du GCO 5 Segonn.",,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:6fde0f36
227,incident,18.5348587,-72.34534454,2026-03-05,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers deployed at least a explosive drone against members of GCO 5 Segonn.,Des agents de la PNH ont déployé au moins un drone explosif contre des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:693b4bbc
228,incident,18.52736855,-72.35704803,2026-03-06,0,1,0,0,FALSE,1 explosive drone in Martissant,1 drone explosif à Martissant,Members of the security forces launched at least a explosive drone towards members of GCO Gran Ravin during a party they had organised Gunfire was heard in the neighbourhood after the explosion.,Des membres des forces de l'ordre ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin à l'occasion d'une fête qu'ils ont organisée Des tirs ont été entendus dans le quartier après l'explosion.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:85df582e
229,incident,18.54841995,-72.34177399,2026-03-07,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,Members of the security forces launched at least a explosive drone towards members of GCO Gran Ravin.,Des membres des forces de l'ordre ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:4a79ddb2
230,incident,18.53164673,-72.33939362,2026-03-08,0,2,0,0,FALSE,2 explosive drones in Bas Peu De Choses,2 drones explosifs à Bas Peu De Choses,PNH officers launched at least two explosive drones toward of the members of GCO 5 Segonn during an operation.,Des agents de la PNH ont lancé au moins deux drones explosifs en direction des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:7a245fca
231,incident,18.53722954,-72.35466003,2026-03-08,0,3,0,0,FALSE,3 explosive drones in Village de Dieu,3 drones explosifs à Village de Dieu,PNH officers deployed at least 3 explosive drones against members of GCO 5 Segonn.,Des agents de la PNH ont déployé au moins 3 drones explosifs contre des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:dcc781ed
232,incident,18.53021431,-72.33348846,2026-03-09,0,2,0,0,FALSE,2 explosive drones in Pacot,2 drones explosifs à Pacot,PNH officers launched two explosive drones against members of GCO Gran Ravin.,Des agents de la PNH ont lancé deux drones explosifs contre des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:7cb41b75
233,incident,18.52625465,-72.35639191,2026-03-09,0,2,0,0,FALSE,2 explosive drones in Martissant,2 drones explosifs à Martissant,PNH officers deployed at least two explosive drones against members of GCO Gran Ravin.,Des agents de la PNH ont déployé au moins deux drones explosifs contre des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:c389bac4
234,incident,18.53580475,-72.33976746,2026-03-11,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,Members of the security forces launched at least a explosive drone towards members of GCO Gran Ravin who were moving through a public market.,Des membres des forces de l'ordre ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin qui se déplaçait dans un marché public.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:68f2ecc7
235,incident,18.53722954,-72.35466003,2026-03-11,0,2,0,0,FALSE,2 explosive drones in Village de Dieu,2 drones explosifs à Village de Dieu,Members of the security forces launched at least two explosive drones toward of the members of GCO 5 Segonn.,Des membres des forces de l'ordre ont lancé au moins deux drones explosifs en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:f8a18b83
236,incident,18.52924156,-72.32738495,2026-03-12,0,3,0,0,FALSE,3 explosive drones in Pacot,3 drones explosifs à Pacot,Security forces deployed at least 3 explosive drones against members of GCO Gran Ravin.,Les forces de l'ordre ont déployé au moins 3 drones explosifs contre les membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:1891d73f
237,incident,18.53810883,-72.34468079,2026-03-12,26,2,17,9,TRUE,"17 killed, 9 wounded in Centre-Ville","17 tués, 9 blessés à Centre-Ville","PNH officers carried out an operation, launching at least two explosive drones toward of the GCO groups 5 Segonn and Gran Ravin. At least 4 members présumés of GCO woundeds and 3 autres tués. At least 14 members of the civilian population were killed (11 adults and 2 children) and 5 autres woundeds (3 adults and 2 children).",Des agents de la PNH ont mené une opération en lançant au moins deux drones explosifs en direction des GCO 5 Segonn et Gran Ravin. Au moins 4 membres présumés de GCO blessés et 3 autres tués. Au moins 14 membres de la population civile ont été tués (11 adultes et 2 enfants) et 5 autres blessés (3 adultes et 2 enfants).,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:401142af
238,incident,18.53722954,-72.35466003,2026-03-12,0,3,0,0,FALSE,3 explosive drones in Village de Dieu,3 drones explosifs à Village de Dieu,Security forces deployed at least 3 explosive drones against members of GCO Gran Ravin.,Les forces de l'ordre ont déployé au moins 3 drones explosifs contre les membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:b524efa7
239,incident,18.53100967,-72.34103394,2026-03-13,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,PNH officers launched at least 1 explosive drone against positions of the members of the GCO groups Gran Ravin.,Des membres de la PNH ont lancé au moins 1 drone explosif contre des positions des membres des GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:2559772a
240,incident,18.53741646,-72.3466568,2026-03-13,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,PNH officers launched at least 1 explosive drone against positions of the members of GCO and 5 Segonn.,Des membres de la PNH ont lancé au moins 1 drone explosif contre des positions des membres du GCO et 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:48d86772
241,incident,18.53596115,-72.33975983,2026-03-13,0,3,0,0,FALSE,3 explosive drones in Centre-Ville,3 drones explosifs à Centre-Ville,PNH officers launched at least 3 explosive drones against positions of the members of the GCO groups Gran Ravin and 5 Segonn.,Des membres de la PNH ont lancé au moins 3 drones explosifs contre des positions des membres des GCO Gran Ravin et 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:bc0bc64b
242,incident,18.53722954,-72.35466003,2026-03-14,0,1,0,0,FALSE,1 explosive drone in Village de Dieu,1 drone explosif à Village de Dieu,PNH officers launched at least 1 explosive drone against positions of the members of GCO 5 Segonn.,Des membres de la PNH ont lancé au moins 1 drone explosif contre des positions des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:e3163bb4
243,incident,18.53637886,-72.34645844,2026-03-18,0,3,0,0,FALSE,3 explosive drones in Portail Leogane,3 drones explosifs à Portail Leogane,PNH officers deployed at least three explosive drones during an operation ciblant the GCO positions 5 Segonn.,Des agents de la PNH ont déployé au moins trois drones explosifs lors d’une opération ciblant les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:0edca068
244,incident,18.53230858,-72.34866333,2026-03-19,0,2,0,0,FALSE,2 explosive drones in 2ème Avenue Bolosse,2 drones explosifs à 2ème Avenue Bolosse,PNH officers deployed at least two explosive drones against members of GCO 5 Segonn during an operation.,Des agents de la PNH ont déployé au moins deux drones explosifs contre des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,2ème Avenue Bolosse,hti:4b8dff01
245,incident,18.54841995,-72.34177399,2026-03-21,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,PNH officers deployed at least a explosive drone during an operation against GCO positions 5 Segonn.,Des agents de la PNH ont déployé au moins un drone explosif lors d'une opération contre les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:a3ead20c
